sequence name,identity,alignmentLength,maxAlignment,phylum,class,order,family,genus,species,db
5f58cde6b0c8a5970d3dc76a93c90245,81.073,317,25700.141,Arthropoda,Insecta,Trichoptera,Calocidae,genus,NA,MIDORI
8585bb71a06772a1b03dfba0aaff02d0,80.757,317,25599.969,Arthropoda,Insecta,Hemiptera,Cicadellidae,Agnesiella,Agnesiella,MIDORI
6238afaaa792df2461d259b23283094e,80.328,305,24500.04,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lallemandana,Lallemandana,MIDORI
3400fc40816f8182ae1986c4529716ec,99.029,309,30599.961,Arthropoda,Malacostraca,Decapoda,Alpheidae,genus,NA,MIDORI
fbca60e416d321b05898b60cd5bac429,100,313,31300,Chordata,Actinopteri,Atheriniformes,Atherinidae,Doboatherina,Doboatherina,MIDORI
d529302cb9057c935961343d86a1b499,90.415,313,28299.895,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,Peyssonnelia,MIDORI
bda4f4f021935d077195cd6e6301a36c,85.809,303,26000.127,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo,Pseudo_nitzschia,MIDORI
a7c649df476b81255c3e5a0a88efd59d,100,304,30400,Mollusca,Bivalvia,Ostreida,Ostreidae,genus,NA,MIDORI
4122f95574b54feb52bd92abf495afe3,89.776,313,28099.888,Rhodophyta,Florideophyceae,Hapalidiales,Hapalidiaceae,Lithothamnion,Lithothamnion,MIDORI
05b5f8b19d387d812814fb3626892d87,94.04,302,28400.08,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,Polysiphonia,MIDORI
aa8ca968b5d38c06d323d26306a44d53,88.103,311,27400.033,Bacillariophyta,Coscinodiscophyceae,Coscinodiscales,Coscinodiscaceae,Coscinodiscus,Coscinodiscus,MIDORI
a113657d4515343e0cb3dcea29e1427b,98.718,312,30800.016,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula,MIDORI
50f9283c426b64b6dad327e1a5514751,84.74,308,26099.92,Arthropoda,Malacostraca,Decapoda,Alpheidae,genus,NA,MIDORI
395f53d90c219cdad23c9240a501f1f0,82.484,314,25899.976,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hylesia,Hylesia,MIDORI
2729ca7dff12741fe9443e478bdca4c7,82.109,313,25700.117,Annelida,Polychaeta,Phyllodocida,Nereididae,Platynereis,Platynereis,MIDORI
b37cd520765afdb70b8459d02e643e60,94.249,313,29499.937,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Harveylithon,Harveylithon,MIDORI
ccbf91175e999aa53509e314859c7411,84.345,313,26399.985,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,Herposiphonia,MIDORI
5f58f6bd20fd73e9fc6019a526a23eb2,100,313,31300,Porifera,Demospongiae,Haplosclerida,Chalinidae,genus,NA,MIDORI
40e8108cca3af305ae4eaf7443f0ea32,84.345,313,26399.985,Chlorophyta,Trebouxiophyceae,order,family,Picochlorum,Picochlorum,MIDORI
1f9ebdfe900b4105fdd823bc52d2bd1c,99.678,311,30999.858,Rhodophyta,Florideophyceae,Gelidiales,Pterocladiaceae,Pterocladiella,Pterocladiella,MIDORI
e66b33e05b8b4cf9d85fa90ace635f21,85.623,313,26799.999,Mollusca,Gastropoda,Nudibranchia,Actinocyclidae,genus,NA,MIDORI
f4b25ae220f888d05f2595de5cc2a10d,84.039,307,25799.973,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botryllus,Botryllus,MIDORI
f18b3afcc8bca68dab43fccbcd777d3b,84.314,306,25800.084,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Autochton,Autochton,MIDORI
2f13173b39d912d26cc015616c55268e,80.399,301,24200.099,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema,MIDORI
c9f51a1fa0ef5e8fec04e64e3010a701,83.067,313,25999.971,Annelida,Polychaeta,Terebellida,Terebellidae,genus,NA,MIDORI
dee956880e86b133749fa1ef19ff012c,83.934,305,25599.87,Annelida,Polychaeta,Phyllodocida,Polynoidae,genus,NA,MIDORI
e69c829e4e71d7c2bc4e9ffb46df90c7,98.722,313,30899.986,Echinodermata,Ophiuroidea,order,NA,NA,NA,MIDORI
424e645279b1154b2f39b00cb7f79907,88.961,308,27399.988,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Ptychogena,Ptychogena,MIDORI
28bd3c4123538d0e996d55a7c3e87aae,80.323,310,24900.13,Arthropoda,Insecta,Diptera,Chironomidae,genus,NA,MIDORI
b9920fab10b1f56b6f73f72edbb2b283,98.722,313,30899.986,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Harveylithon,Harveylithon,MIDORI
acc446e86e5336fcd9e573d4ff9af10d,80.831,313,25300.103,Nemertea,Enopla,Monostilifera,family,NA,NA,MIDORI
b35d4daba0b7e6240fdfe12113f84c67,98.083,313,30699.979,Rhodophyta,Florideophyceae,Gelidiales,Pterocladiaceae,Pterocladiella,Pterocladiella,MIDORI
47267cfdb49771cd3d75bcbc81e79561,100,313,31300,Echinodermata,Echinoidea,Temnopleuroida,Temnopleuridae,Salmacis,Salmacis,MIDORI
41649ad12d585e9870831c34142069cd,93.291,313,29200.083,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Porolithon,Porolithon,MIDORI
67b9181173aaea9b485f66b73a724879,84.984,313,26599.992,Annelida,Polychaeta,order,Dinophilidae,Dimorphilus,Dimorphilus,MIDORI
40b3c5916f78ca9111dd047fcc0d0710,99.042,313,31000.146,Annelida,Polychaeta,Phyllodocida,Syllidae,Odontosyllis,Odontosyllis,MIDORI
598ba06ea62c9169e0dabce7fda4066b,80.858,303,24499.974,Annelida,Clitellata,Crassiclitellata,Lumbricidae,genus,NA,MIDORI
1fc5e534d30a51c80c68fdef00577a9e,82.724,301,24899.924,Arthropoda,Malacostraca,Amphipoda,family,NA,NA,MIDORI
7fe1591c78f2a4a8ef32194f2c4ae331,88.498,313,27699.874,Annelida,Polychaeta,order,Dinophilidae,Dimorphilus,Dimorphilus,MIDORI
5f8606a7655be243e220fb57615e67f0,96.805,313,30299.965,Porifera,Demospongiae,Clionaida,Clionaidae,Cliona,Cliona,MIDORI
7a7e1262dde5df55e810569c56f41541,83.444,302,25200.088,Bryozoa,Gymnolaemata,Ctenostomatida,Hislopiidae,Hislopia,Hislopia,MIDORI
e989f37c70b78af2259eef62b63dde12,87.781,311,27299.891,Arthropoda,Malacostraca,Decapoda,Galatheidae,Galathea,Galathea,MIDORI
1e231b8fff8d688bd9f668332e65476f,100,313,31300,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,Diodora,MIDORI
5e6297921bceee1acfd00264a88b9b90,82.468,308,25400.144,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Australocamptus,Australocamptus,MIDORI
8c4a2c944bc02aa413268b211e70b9fe,89.968,309,27800.112,Rhodophyta,Florideophyceae,Gigartinales,Hypneaceae,Hypnea,Hypnea,MIDORI
fd87cdf0f6bf80e33b601191b50b1a53,86.174,311,26800.114,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Leucozonia,Leucozonia,MIDORI
bba051a7a61f3998b926610bbeb0ef6b,96.805,313,30299.965,Cnidaria,Anthozoa,Actiniaria,Diadumenidae,Diadumene,Diadumene,MIDORI
d02425290a4572ccd296aea78c065543,99.361,313,31099.993,Rhodophyta,Florideophyceae,Gigartinales,Hypneaceae,Hypnea,Hypnea,MIDORI
a80d90e08d8c2a768b6bd38c141171b0,97.125,313,30400.125,Porifera,Demospongiae,Poecilosclerida,Coelosphaeridae,Lissodendoryx,Lissodendoryx,MIDORI
e3532eda9d668436b4f089c2c7a465e5,99.042,313,31000.146,Porifera,Homoscleromorpha,Homosclerophorida,Oscarellidae,Oscarella,Oscarella,MIDORI
76602ad152b1911c50b70461fee59c25,88.141,312,27499.992,Cnidaria,Hydrozoa,Leptothecata,Clytiidae,Clytia,Clytia,MIDORI
d1592c4912cf2e9e07f58bba60b17a91,100,313,31300,Porifera,Demospongiae,Suberitida,Halichondriidae,Halichondria,Halichondria,MIDORI
72d70f9d12351b80e2bf84e66b81ee31,81.15,313,25399.95,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Australocamptus,Australocamptus,MIDORI
5d6ff47f206ecb88d20e0fcd7144dc8d,91.346,312,28499.952,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Porolithon,Porolithon,MIDORI
2a0542b7b3bb62a7a6cd1fd5e122f8c0,98.722,313,30899.986,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,Polycirrus,MIDORI
b3210f92242e00c5deb3e03bf2519566,98.403,313,30800.139,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,Diodora,MIDORI
0fbfb2a48f763ce716ea2b84e0313591,80.656,305,24600.08,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
a4d5a929c29a06f8baffb1afcc421020,82.581,310,25600.11,Mollusca,Gastropoda,Cephalaspidea,Philinidae,Philine,Philine,MIDORI
3ae410e15d925c1223c220b3182af5d4,95.527,313,29899.951,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,Peyssonnelia,MIDORI
e8b750469e6c6c5726883926d40331e3,91.667,312,28600.104,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,Peyssonnelia,MIDORI
9c5b935466908500a5f8cc9c2d6f1209,86.364,308,26600.112,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia,MIDORI
c6df9c95395f474e3c6221e42233ceca,80,305,24400,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus,MIDORI
dfe0bf6bd93f0b13e1cc3507c095295b,82.958,311,25799.938,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Copidognathus,Copidognathus,MIDORI
cbc469bc56cf8bc76df7cff4817de92e,82.958,311,25799.938,Annelida,class,NA,NA,NA,NA,MIDORI
b22fbbc12cecbce5b0b557b7f390b01b,84.665,313,26500.145,Cnidaria,Hydrozoa,Leptothecata,Obeliidae,Obelia,Obelia,MIDORI
6f911291c15db3fec67f5b1a7be2d232,87.179,312,27199.848,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,Harmothoe,MIDORI
738f7de7a7d6c13fc1ff4f9432fe8895,99.681,313,31200.153,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Hypselodoris,Hypselodoris,MIDORI
357f3b22eb1ad02a986ae0ece58e0359,99.361,313,31099.993,Annelida,Polychaeta,Phyllodocida,Hesionidae,Podarkeopsis,Podarkeopsis,MIDORI
4539508ba3cf4c314505a6f3b5369900,80.769,312,25199.928,Arthropoda,Insecta,Lepidoptera,Depressariidae,Agonopterix,Agonopterix,MIDORI
44ce52f577be51ba90d61306f1362cec,98.392,311,30599.912,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,Amphinema,MIDORI
c89afd4b49e4e99a3e98a4d3ef703aab,97.444,313,30499.972,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria,MIDORI
10a551165820dd1c8b56cdf99785b715,98.403,313,30800.139,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Copidognathus,Copidognathus,MIDORI
fbbc099526dc94ca48cce6313d03cc38,99.361,313,31099.993,Annelida,class,NA,NA,NA,NA,MIDORI
d1036704f1af4a153bafc5b7a42fc622,86.859,312,27100.008,Annelida,Polychaeta,order,NA,NA,NA,MIDORI
649566db47254662679e486c2c98d7b8,98.722,313,30899.986,Bryozoa,Gymnolaemata,Cheilostomatida,Microporidae,Micropora,Micropora,MIDORI
befd15b102be25bfa60bca41e999f2e6,84.665,313,26500.145,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Apherusa,Apherusa,MIDORI
3dc30682340e2a5f556c533de33ccb05,100,313,31300,Porifera,Demospongiae,Poecilosclerida,family,NA,NA,MIDORI
f1a4cabd3fed033c54b4fe6c3e248502,88.925,307,27299.975,Nemertea,Enopla,Monostilifera,Tetrastemmatidae,Tetrastemma,Tetrastemma,MIDORI
b2ab85931640c48492a39f0b3e9076e0,87.859,313,27499.867,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia,MIDORI
f3ec7d16628153029744b1354a81e677,80.386,311,25000.046,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,Myriotrichia,Myriotrichia,MIDORI
6ebed3cb154181108177911ee3e82760,84.466,309,26099.994,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Fistulifera,Fistulifera,MIDORI
7f819e1577f0892d1161c216d437ff20,80.128,312,24999.936,Raphidophyceae,Raphidophyceae,order,family,Haramonas,Haramonas,MIDORI
0426a4af236ae03bffe3a824e3df7921,84.615,312,26399.88,Annelida,Polychaeta,Phyllodocida,Pilargidae,Sigambra,Sigambra,MIDORI
09d0b55680e09e26ae0136b50699421f,84.026,313,26300.138,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora,MIDORI
234e604016e7e8d16ce79597a0e6960a,100,313,31300,Cnidaria,Anthozoa,Actiniaria,Aiptasiidae,Aiptasiogeton,Aiptasiogeton,MIDORI
6ac70f932f1fc94c6d700b9da507f3ae,80,305,24400,Arthropoda,Insecta,Lepidoptera,Noctuidae,Victrix,Victrix,MIDORI
e92062962e131ae45b79000456ae8172,80.128,312,24999.936,Arthropoda,Insecta,Diptera,Empididae,genus,NA,MIDORI
ec963c91a8b991b837effc2cd2233f29,93.59,312,29200.08,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Bryocladia,Bryocladia,MIDORI
23b31bd07fa3676ee853e8ce70b4dce4,81.994,311,25500.134,Phaeophyceae,Phaeophyceae,Ectocarpales,Chordariaceae,Eudesme,Eudesme,MIDORI
afad0b72d36581cb233163ffa078447c,84.984,313,26599.992,Nemertea,Pilidiophora,Heteronemertea,Lineidae,genus,NA,MIDORI
5f7bb4d35db1b7da35d50e0baa76b8d5,85.897,312,26799.864,Rhodophyta,Florideophyceae,Hapalidiales,Hapalidiaceae,Lithothamnion,Lithothamnion,MIDORI
770113a74b370165bd9ff9b107d56a9b,88.498,313,27699.874,Rhodophyta,Florideophyceae,Corallinales,Spongitidaceae,Spongites,Spongites,MIDORI
bd70edbbfb202f1f6c9b3378d9af0606,81,300,24300,Arthropoda,Malacostraca,Decapoda,Benthesicymidae,Altelatipes,Altelatipes,MIDORI
50f4b96494f5316e81048004afdc1d97,84.345,313,26399.985,Nemertea,class,NA,NA,NA,NA,MIDORI
7d02b4ac1d334bc1b0963b97573258b2,80.456,307,24699.992,Arthropoda,Insecta,Lepidoptera,Geometridae,Synchlora,Synchlora,MIDORI
76b44e0dac400a392921e6b82489ba6e,90.096,313,28200.048,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,Polysiphonia,MIDORI
63a8d0b134a7eef839c798d9810364c2,95.527,313,29899.951,Annelida,Polychaeta,Phyllodocida,Hesionidae,Micropodarke,Micropodarke,MIDORI
efaa5d55d71c25980f5319f77cad378d,91.72,314,28800.08,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Amicula,Amicula,MIDORI
820f32d2a8f2c5fa4726a983aca38e21,81.699,306,24999.894,Annelida,Polychaeta,order,Capitellidae,Capitella,Capitella,MIDORI
f5dc2c2f84230068316826c2e01ea5b1,87.013,308,26800.004,Bryozoa,Stenolaemata,Cyclostomatida,Lichenoporidae,Disporella,Disporella,MIDORI
c95c1042d61c318e6dd14ec83ce02310,81.169,308,25000.052,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Sarsamphiascus,Sarsamphiascus,MIDORI
695db0fe5ddf7f595e3fe291b22c1a8f,91.374,313,28600.062,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Harveylithon,Harveylithon,MIDORI
9fd2467cf63909ce60989d0b6c629106,93.851,309,28999.959,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Janczewskia,Janczewskia,MIDORI
de3b374e4d28ba60709c42275dc4d80a,81.126,302,24500.052,Arthropoda,Insecta,Ephemeroptera,Baetidae,Afroptilum,Afroptilum,MIDORI
5cbb755a3bd387dfaf5d4066b71c8b9a,85.531,311,26600.141,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,Syllis,MIDORI
3203b5c00a73537b287ea8fba358262d,95.527,313,29899.951,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,Mycale,MIDORI
d961766503131cb95b65931890a7bb57,90.164,305,27500.02,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Minutocellus,Minutocellus,MIDORI
e423f597567c034bd9ad1345c71b1280,84.936,312,26500.032,Annelida,Polychaeta,order,NA,NA,NA,MIDORI
d7ddfdb3d991202244f163b0792fba46,90.354,311,28100.094,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema,MIDORI
d9b34e03ed2dc87907e3bb8181de9ef6,93.137,306,28499.922,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,Polysiphonia,MIDORI
e162e91ea63c05f5073f4043475e1076,80.795,302,24400.09,Arthropoda,Insecta,Diptera,Stratiomyidae,Odontomyia,Odontomyia,MIDORI
17e085a2d10ef088410d2faeaadabc98,100,313,31300,Mollusca,Gastropoda,Nudibranchia,family,Kaloplocamus,Kaloplocamus,MIDORI
f80fcff1bb8cf5261dbb4c4b926e45f4,81.373,306,24900.138,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
018b6ea5fd637d7a1b7c62305125fbfd,92.332,313,28899.916,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,Herposiphonia,MIDORI
fba4286e9c8552e4cd4a7df2ae7e0ceb,100,313,31300,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupanodon,Clupanodon,MIDORI
e31e153d9bf30f6303b500171c962f8e,91.987,312,28699.944,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Minutocellus,Minutocellus,MIDORI
c7c80df5ee70d1040ee7a04cc64de9b3,91.026,312,28400.112,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Riquetophycus,Riquetophycus,MIDORI
070a7619bfd8d9af53df29062f515e23,83.117,308,25600.036,Oomycota,class,Peronosporales,Peronosporaceae,Nothophytophthora,Nothophytophthora,MIDORI
e8c9b58b9f2a8ba6fb865dc71d78e53f,91.054,313,28499.902,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Herposiphonia,Herposiphonia,MIDORI
c2705b96b5b4edfac20166266e567c85,89.172,314,28000.008,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Laodicea,Laodicea,MIDORI
4de47c66e206c65f1257b49cf683dff9,100,313,31300,Porifera,Demospongiae,Haplosclerida,family,NA,NA,MIDORI
740452399418f3a7334f7cc09dd7ecbe,99.681,313,31200.153,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona,MIDORI
5488628fc270ea6d5c27555dfdd64793,100,313,31300,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiactis,Ophiactis,MIDORI
240dbc2cad8a729492906f8f7b01f729,87.22,313,27299.86,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Notospermus,Notospermus,MIDORI
944332a512bda0ecbc6998f3ded8ce63,84.026,313,26300.138,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Corallophila,Corallophila,MIDORI
1a1b42e11417b4119006dcc231569eb4,96,300,28800,Arthropoda,Malacostraca,Amphipoda,Aoridae,Aoroides,Aoroides,MIDORI
89f14e9a4f9571cef6606e2cd31b116a,82.748,313,25900.124,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Australocamptus,Australocamptus,MIDORI
8fbe53408d9e0fc262b42e3c368ee64a,81.908,304,24900.032,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Lithodesmium,MIDORI
aa9fdc437e803a5efbcba7036c506807,94.249,313,29499.937,Annelida,Polychaeta,Phyllodocida,Pholoidae,Pholoe,Pholoe,MIDORI
0767ee1d5d36d6764ad5bdffa8f82f22,86.262,313,27000.006,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Ditylum,Ditylum,MIDORI
c1a0b8bd448a884dc54f7bf3e371cdcf,92.949,312,29000.088,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema,MIDORI
606f4e4ee30eea0ef64dc799de97774a,80.192,313,25100.096,Mollusca,Gastropoda,Neogastropoda,Conidae,Oenopota,Oenopota,MIDORI
e5ed6cd56b2604f2bca79b68263cb39c,83.66,306,25599.96,Annelida,Polychaeta,Phyllodocida,Polynoidae,genus,NA,MIDORI
fa8c5c1596256f33effb2f34248a2411,93.248,311,29000.128,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Streblocladia,Streblocladia,MIDORI
b8c8fefdb54b6ae5a36a030597ebfd7e,81.613,310,25300.03,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Rhombognathus,Rhombognathus,MIDORI
8c9bbb0e58e1fe3d40e5053c602bd26e,84.295,312,26300.04,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,Aporrectodea,MIDORI
b9cc599373658722efad0eb1dbc214d0,84.691,307,26000.137,Bryozoa,class,NA,NA,NA,NA,MIDORI
550f38a092525ceaa6ef2a9f942a5d77,85.902,305,26200.11,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia,MIDORI
f61fbfe0ec92ef890127f6cc9e8cc363,99.678,311,30999.858,Mollusca,Bivalvia,order,NA,NA,NA,MIDORI
7e3821a243f8521ff1b12e85670690ac,81.962,316,25899.992,Annelida,Polychaeta,Phyllodocida,Syllidae,Eusyllis,Eusyllis,MIDORI
cc4ebab0f566e87ae380ca092b53117f,92.926,311,28899.986,Rhodophyta,Florideophyceae,Nemaliales,Liagoraceae,Ganonema,Ganonema,MIDORI
794425ac74f87e71e5fe4c216db787a1,84.984,313,26599.992,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Heterodoxia,Heterodoxia,MIDORI
3362f741f78aa0c25192a7e9272ee8ab,80.831,313,25300.103,Arthropoda,Insecta,Diptera,Phoridae,Megaselia,Megaselia,MIDORI
f180d68762477160f03ef490aa1e88f5,85.577,312,26700.024,Rhodophyta,Florideophyceae,Rhodymeniales,Lomentariaceae,Lomentaria,Lomentaria,MIDORI
a7f8bfc25421268dd7ab346c67269f35,89.776,313,28099.888,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Pterosiphonia,Pterosiphonia,MIDORI
0d0ccbef50408420176312f0ac80662b,89.423,312,27899.976,Mollusca,Bivalvia,Mytilida,Mytilidae,Septifer,Septifer,MIDORI
6ee7327666ed8edcbf9b64000881c324,82.637,311,25700.107,Cnidaria,Hydrozoa,Leptothecata,Lafoeidae,Zygophylax,Zygophylax,MIDORI
2d5d380e6c6ce9867bc18c84c49cfe1f,90.354,311,28100.094,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,Amphinema,MIDORI
fe431945cc6a4ec99a87b217465afe8f,89.32,309,27599.88,Entoprocta,class,order,Barentsiidae,Barentsia,Barentsia,MIDORI
64f4691e5d879e7311930e6164b48c4b,89.423,312,27899.976,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,Peyssonnelia,MIDORI
209710c034aea457cd3a08d6facc0eff,99.681,313,31200.153,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona,MIDORI
70dcba18fae777eabe4ddc9de450ddd5,93.291,313,29200.083,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,Peyssonnelia,MIDORI
2996b229247c6f9aa7c0f4841f85955b,97.436,312,30400.032,Cnidaria,Cubozoa,Carybdeida,Alatinidae,Alatina,Alatina,MIDORI
b53eec7477f14876b61cb49cb6c3b908,95.847,313,30000.111,Rhodophyta,Florideophyceae,Peyssonneliales,family,NA,NA,MIDORI
508c1cf88923400f75f7960175a5b4db,88.35,309,27300.15,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Ptychogena,Ptychogena,MIDORI
9e49ed4085ea110e3ce83241f215cdb8,80,305,24400,Mollusca,Gastropoda,Neogastropoda,Mitridae,Mitra,Mitra,MIDORI
5181b158316af88502b96e5745e475d2,84.466,309,26099.994,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Slabberia,Slabberia,MIDORI
05446bf0f6b55eda72a8c61bc8375892,83.706,313,26199.978,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros,MIDORI
819198944d973d4e83c7447bbbf24bfa,88.782,312,27699.984,Arthropoda,Malacostraca,Decapoda,Alpheidae,Alpheus,Alpheus,MIDORI
d8d9ee694aeff40d477e97d502872640,84.665,313,26500.145,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Dasya,Dasya,MIDORI
9c81d2b9e32ebf5326c43fe1a8403922,85.574,305,26100.07,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Sige,Sige,MIDORI
65a921bb131996e28ea99441f855f5be,80.667,300,24200.1,Arthropoda,Insecta,Diptera,Chironomidae,genus,NA,MIDORI
1ee2c9bda3e84352b77106d255774403,80.645,310,24999.95,Arthropoda,Insecta,Diptera,Limoniidae,genus,NA,MIDORI
b82f9b17d6bc3f4cec68675a1bf4a25f,99.681,313,31200.153,Rhodophyta,Florideophyceae,Gigartinales,Hypneaceae,Hypnea,Hypnea,MIDORI
480f3a62b0fdbf9f7ed586b62e7f4483,82.201,309,25400.109,Bryozoa,Gymnolaemata,Cheilostomatida,Lanceoporidae,Calyptotheca,Calyptotheca,MIDORI
a58f04a71aa0d6dadd89589c850e5703,96.805,313,30299.965,Arthropoda,Malacostraca,Isopoda,Munnidae,Munna,Munna,MIDORI
a03966e4197bf1a6d2571834e05438cc,91.374,313,28600.062,Rhodophyta,Florideophyceae,Corallinales,Porolithaceae,Harveylithon,Harveylithon,MIDORI
9f5aab35cf076d5bd320bd150cb0de4c,91.026,312,28400.112,Bryozoa,Gymnolaemata,Cheilostomatida,Lepraliellidae,Celleporaria,Celleporaria,MIDORI
b44febeb0c408e31623d29a5998f65e8,80,315,25200,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Australocamptus,Australocamptus,MIDORI
d109d235080d3dbfd424dc2471e5e88e,92.971,313,29099.923,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,Peyssonnelia,Peyssonnelia,MIDORI
4ec50ab733eae13bee136267b968823b,84.345,313,26399.985,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Agaue,Agaue,MIDORI
5a05e4b7488857b90980b5c802ed3188,81.587,315,25699.905,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,Skeletonema,MIDORI
9669d69fba762099bda2b4a7475b3878,91.667,312,28600.104,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula,MIDORI
1cf1270b70a605050af543a2891dc5fc,83.387,313,26100.131,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca,MIDORI
